,us_house_price_idx,us_consumer_confidence,us_real_gdp,us_gdp_yoy_growth,us_bond_yield_10y,us_bond_yield_1y,us_term_spread,us_reer,us_reer_log_ret,us_oil_price,us_oil_log_ret,us_credit,us_credit_qoq_growth,us_credit_yoy_growth,us_industrial_production,us_vix,us_vix_log_ret,us_delinquency_rate,us_cpi,us_unemployment,us_sp500_close,us_sp500_log_ret,us_delinquency_rate_raw,delinquency_spline,covid_dummy,us_house_price_yoy,us_indprod_yoy,us_oil_yoy,us_reer_diff,us_bond_yield_10y_d1,us_house_price_yoy_L3,us_unemployment_L0,us_consumer_confidence_L2,us_credit_qoq_growth_L6,us_gdp_yoy_growth_L2,us_cpi_L0,us_bond_yield_10y_d1_L2,us_sp500_log_ret_L4,us_indprod_yoy_L3,us_reer_diff_L0,us_oil_yoy_L2,us_vix_log_ret_L0,us_cpi_L6,us_unemployment_L1,us_gdp_yoy_growth_L0,us_reer_diff_L1
2022-06-30,150.540948036499,99.72403,21967.045,2.4537929303342976,3.14,2.8,0.3400000000000003,107.66,0.0471659961982985,107.76,0.0694503416847797,39161.661,1.717553762304158,7.288741647394237,101.018,28.71,0.3338980535460083,1.9065010541694225,8.979361103105798,3.6,3785.3798828125,-0.1796662304214795,1.83,1.9065010541694225,1.0,9.10177264553904,1.2217594016755706,46.57236126224158,4.959999999999994,1.0100000000000002,,3.6,,,5.756179192135091,8.979361103105798,,,,4.959999999999994,,0.3338980535460083,,3.7,2.4537929303342976,1.5499999999999972
2022-09-30,148.673356279946,99.06017,22125.625,2.3489732641040373,3.52,4.05,-0.5299999999999998,111.42,0.0343287314598583,79.91,-0.2990055307157371,39631.13,1.1987974667366563,7.052988989280573,101.2918,31.62,0.0965443376483534,2.05,8.192106896425821,3.5,3585.6201171875,-0.0542148125946821,2.05,2.05,0.0,4.502710632286755,2.462018715752601,6.235043871310819,3.760000000000005,0.3799999999999999,,3.5,100.6486,,4.034582077886428,8.192106896425821,0.6599999999999999,,,3.760000000000005,69.84287886467308,0.0965443376483534,,3.6,2.3489732641040373,4.959999999999994
2022-12-31,147.540921859391,98.73605,22278.345,1.3170742821654535,3.62,4.73,-1.1100000000000003,107.33,-0.0373986440992364,80.16,0.0031236359501831,39978.418,0.8763010290143036,5.791697484106129,99.7664,21.67,-0.3778610162330583,2.26,6.404600402357152,3.5,3839.5,0.0684107151898364,2.26,2.26,0.0,1.6094419117076653,-0.8016099812473643,6.411788132218232,-4.090000000000003,0.1,10.868451695333636,3.5,99.72403,,2.4537929303342976,6.404600402357152,1.0100000000000002,,3.054410401522168,-4.090000000000003,46.57236126224158,-0.3778610162330583,,3.5,1.3170742821654535,3.760000000000005
2023-03-31,147.381040481967,98.57756,22439.607,2.311146228623828,3.66,4.64,-0.9799999999999996,106.52,-0.0075754395477015,75.68,-0.0575107125929317,40258.212,0.6998626108716932,4.565708882578767,101.0205,18.7,-0.1474052916877268,2.47,4.917719362889961,3.5,4109.31005859375,0.0679129956728198,2.47,2.47,0.0,-0.8185062784135222,-0.3651222449396196,-24.71898935641101,-0.8100000000000023,0.04,9.10177264553904,3.5,99.06017,,2.3489732641040373,4.917719362889961,0.3799999999999999,-0.0507327047494721,1.2217594016755706,-0.8100000000000023,6.235043871310819,-0.1474052916877268,,3.5,2.311146228623828,-4.090000000000003
2023-06-30,149.043363364415,98.67683,22580.499,2.792610476283919,3.75,5.4,-1.6500000000000004,106.99,0.0044026112047835,70.66,-0.0686342828126238,40466.661,0.5177800742864669,3.3323407809489947,100.1196,13.59,-0.3191892956974885,2.75,3.070617072997095,3.6,4450.3798828125,0.0797343139974765,2.75,2.75,0.0,-0.994802206055534,-0.8893464531073647,-34.42835931700075,0.4699999999999988,0.0899999999999998,4.502710632286755,3.6,98.73605,,1.3170742821654535,3.070617072997095,0.1,-0.1796662304214795,2.462018715752601,0.4699999999999988,6.411788132218232,-0.3191892956974885,,3.5,2.792610476283919,-0.8100000000000023
2023-09-30,151.299541979656,98.85252,22840.989,3.233192282703889,4.38,5.46,-1.08,108.83,0.0170516595574551,90.77,0.2504491926075367,40677.593,0.5212488374071622,2.640507600969255,101.0211,17.52,0.2540088573451929,2.94,3.687206638119256,3.7,4288.0498046875,-0.037157420858572,2.94,2.94,0.0,1.7664131391269544,-0.2672476942852109,13.590289075209604,1.8400000000000036,0.6299999999999999,1.6094419117076653,3.7,98.57756,1.880525803954769,2.311146228623828,3.687206638119256,0.04,-0.0542148125946821,-0.8016099812473643,1.8400000000000036,-24.71898935641101,0.2540088573451929,8.572204966013853,3.6,3.233192282703889,0.4699999999999988
2023-12-31,152.407510338912,99.01374,23033.78,3.390893713155063,4.02,4.79,-0.7700000000000005,106.23,-0.0241804769160482,71.89,-0.2331916615427556,40901.485,0.550406215038346,2.308913274157076,100.6031,12.45,-0.3416224625975287,3.1,3.3159099427102934,3.8,4769.830078125,0.1064786426309576,3.1,3.1,0.0,3.298466905445352,0.8386591076755323,-10.316866267465064,-2.5999999999999943,-0.3600000000000003,-0.8185062784135222,3.8,98.67683,1.717553762304158,2.792610476283919,3.3159099427102934,0.0899999999999998,0.0684107151898364,-0.3651222449396196,-2.5999999999999943,-34.42835931700075,-0.3416224625975287,8.979361103105798,3.7,3.390893713155063,1.8400000000000036
2024-03-31,152.760309697548,99.32433,23082.119,2.8632943527041155,4.21,5.03,-0.8200000000000003,107.96,0.0161542333578817,83.96,0.155203321956652,41167.637,0.6507147601120256,2.2589801057235404,100.4575,13.01,0.0439976696136972,3.17,3.4868349120836584,3.9,5254.35009765625,0.0967456423109405,3.17,3.17,0.0,3.6499058481265,-0.557312624665296,10.940803382663834,1.7299999999999898,0.1900000000000004,-0.994802206055534,3.9,98.85252,1.1987974667366563,3.233192282703889,3.4868349120836584,0.6299999999999999,0.0679129956728198,-0.8893464531073647,1.7299999999999898,13.590289075209604,0.0439976696136972,8.192106896425821,3.8,2.8632943527041155,-2.5999999999999943
2024-06-30,153.539549860848,99.3648,23286.508,3.1266315239534936,4.31,5.09,-0.7800000000000002,110.61,0.0242497127643589,82.83,-0.0135501803422594,41498.171,0.8028976742094684,2.549036600771193,100.894,12.44,-0.0448012052133805,3.22,2.9702579486470926,4.1,5460.47998046875,0.0384803708617632,3.22,3.22,0.0,3.016696882664749,0.7734749239909133,17.22332295499576,2.6500000000000057,0.0999999999999996,1.7664131391269544,4.1,99.01374,0.8763010290143036,3.390893713155063,2.9702579486470926,-0.3600000000000003,0.0797343139974765,-0.2672476942852109,2.6500000000000057,-10.316866267465064,-0.0448012052133805,6.404600402357152,3.9,3.1266315239534936,1.7299999999999898
2024-09-30,154.412835006889,99.55158,23478.57,2.7913896372876,3.72,3.98,-0.2599999999999998,108.29,-0.0211976872738747,68.75,-0.186313578063492,41842.393,0.8294871598075737,2.8634929308624324,99.8084,16.73,0.2962864276876992,3.2,2.4264830315416708,4.1,5762.47998046875,0.0538312398076791,3.2,3.2,0.0,2.0577015544776867,-1.2004422838397089,-24.259116448165685,-2.319999999999993,-0.5899999999999994,3.298466905445352,4.1,99.32433,0.6998626108716932,2.8632943527041155,2.4264830315416708,0.1900000000000004,-0.037157420858572,0.8386591076755323,-2.319999999999993,10.940803382663834,0.2962864276876992,4.917719362889961,4.1,2.7913896372876,2.6500000000000057
2024-12-31,155.442612653776,99.85488,23586.542,2.3997884845648576,4.39,4.16,0.2299999999999995,112.85,0.0412466896232564,72.44,0.052281896468532,41754.849,-0.2092232153165674,2.086388794930061,100.3273,17.35,0.0363889913941357,3.08,2.870690967509981,4.1,5881.6298828125,0.0204659802432014,3.08,3.08,0.0,1.991438813031432,-0.2741466217243804,0.7650577270830405,4.559999999999988,0.6699999999999995,3.6499058481265,4.1,99.3648,0.5177800742864669,3.1266315239534936,2.870690967509981,0.0999999999999996,0.1064786426309576,-0.557312624665296,4.559999999999988,17.22332295499576,0.0363889913941357,3.070617072997095,4.1,2.3997884845648576,-2.319999999999993
2025-03-31,155.349399988534,99.70991,23548.21,2.0192730138857806,4.28,4.03,0.25,112.36,-0.0043515010275017,71.87,-0.0078997015348613,41955.413,0.4803370262457473,1.913580806204629,101.0404,22.28,0.250096908666215,3.06,2.381981462805549,4.2,5611.85009765625,-0.0469534636089907,3.06,3.06,0.0,1.694871067041026,0.5802453773984029,-14.399714149595033,-0.4899999999999949,-0.1099999999999994,3.016696882664749,4.2,99.55158,0.5212488374071622,2.7913896372876,2.381981462805549,-0.5899999999999994,0.0967456423109405,0.7734749239909133,-0.4899999999999949,-24.259116448165685,0.250096908666215,3.687206638119256,4.1,2.0192730138857806,4.559999999999988
2025-06-30,154.557746808787,99.62357,23770.976,2.080466508761192,4.38,3.96,0.4199999999999999,108.05,-0.0391139192831479,66.3,-0.0806690342885345,42258.354,0.7220546249896209,1.8318469987508523,101.4785,16.73,-0.2864859000603507,3.04,2.680453865910226,4.1,6204.9501953125,0.100466941237525,3.04,3.04,0.0,0.6631496242250012,0.5793208714095943,-19.956537486417968,-4.310000000000002,0.0999999999999996,2.0577015544776867,4.1,99.85488,0.550406215038346,2.3997884845648576,2.680453865910226,0.6699999999999995,0.0384803708617632,-1.2004422838397089,-4.310000000000002,0.7650577270830405,-0.2864859000603507,3.3159099427102934,4.2,2.080466508761192,-0.4899999999999949
2025-09-30,153.894276899797,99.81048,24026.834,2.335167772142843,4.12,3.68,0.4399999999999999,107.49,-0.0051962629679228,63.17,-0.0483603922812077,42687.286,1.0150229703693725,2.0192272463957828,101.668,16.28,-0.0272661544243383,2.98,3.022571584713329,4.4,6688.4599609375,0.0750362553979326,2.98,2.98,0.0,-0.3358257796826636,1.8631698334008016,-8.116363636363634,-0.5600000000000023,-0.2599999999999998,1.991438813031432,4.4,99.70991,0.6507147601120256,2.0192730138857806,3.022571584713329,-0.1099999999999994,0.0538312398076791,-0.2741466217243804,-0.5600000000000023,-14.399714149595033,-0.0272661544243383,3.4868349120836584,4.1,2.335167772142843,-4.310000000000002
2025-12-31,153.955189510694,100.2648,24055.749,1.9892996607980828,4.14,3.48,0.6599999999999997,106.71,-0.0072829453564986,57.26,-0.09822720524064,43143.826,1.0694987730070382,3.3265046653623287,101.4941,14.95,-0.0852260607376989,2.94,2.653304114557753,4.4,6845.5,0.0232078546104791,2.94,2.94,0.0,-0.9568953568703796,1.1629935222018384,-20.955273329652123,-0.7800000000000011,0.0199999999999995,1.694871067041026,4.4,99.62357,0.8028976742094684,2.080466508761192,2.653304114557753,0.0999999999999996,0.0204659802432014,0.5802453773984029,-0.7800000000000011,-19.956537486417968,-0.0852260607376989,2.9702579486470926,4.4,1.9892996607980828,-0.5600000000000023
2026-03-31,154.2238802657182,100.52913863272786,24205.99904137921,2.7933717313511908,4.14,,,106.3304563982638,,58.563900357209434,,43590.513045068445,1.0353440723325003,,101.53569571218972,15.877347317910798,0.060182096557033216,,2.826414325683877,4.427829735594053,7022.841448002735,0.025576398723679006,,,,-0.7245085741553359,0.49019571596085054,-18.514122224559028,-0.37954360173618795,0.0,0.6631496242250012,,99.81048,0.8294871598075737,,,-0.2599999999999998,-0.0469534636089907,0.5793208714095943,,-8.116363636363634,0.060182096557033216,2.4264830315416708,4.4,2.7933717313511908,-0.7800000000000011
2026-06-30,154.63428665643985,100.51195789324827,24336.258807709983,2.3780378546929937,4.14,,,105.96390902499941,,60.1315223250508,,44059.5396112417,1.075983128916902,,101.67458616327636,16.08760486991827,0.013155695227907938,,2.740393181452009,4.498501936974167,7205.203587214437,0.02563558461644888,,,,0.04952184489823708,0.1932292685409731,-9.30388789585097,-0.366547373264396,0.0,-0.3358257796826636,,100.2648,-0.2092232153165674,,,0.0199999999999995,0.100466941237525,1.8631698334008016,,-20.955273329652123,0.013155695227907938,2.870690967509981,4.427829735594053,2.3780378546929937,-0.37954360173618795
2026-09-30,155.15095736350742,100.3143993038927,24486.97689629534,1.915120803245829,4.14,,,105.6098641667845,,59.60453449852628,,44549.24695249135,1.111467222695861,,101.96137085104326,16.26766488596721,0.011130296627150038,,2.6497761192193248,4.545146899134083,7392.740687115011,0.025695045066758126,,,,0.8165868731614179,0.2885577084660307,-5.644238564941784,-0.3540448582149054,0.0,-0.9568953568703796,,100.52913863272786,0.4803370262457473,,,0.0,0.0750362553979326,1.1629935222018384,,-18.514122224559028,0.011130296627150038,2.381981462805549,4.498501936974167,1.915120803245829,-0.366547373264396
2026-12-31,155.7482522073586,100.07586293834663,24638.41955811148,2.4221675995683256,4.14,,,105.26784982370722,,59.19676224756233,,45057.30495826759,1.1404412880829495,,102.31417493970342,16.421345066489373,0.009402628771896904,,2.7140898547285888,4.575475300059938,7585.612131829286,0.025754781989503428,,,,1.164665317462421,0.8080025732563945,3.382400013207021,-0.34201434307728107,0.0,-0.7245085741553359,,100.51195789324827,0.7220546249896209,,,0.0,0.0232078546104791,0.49019571596085054,,-9.30388789585097,0.009402628771896904,2.680453865910226,4.545146899134083,2.4221675995683256,-0.3540448582149054
2027-03-31,156.40754138897017,99.89018267564747,24794.645456553997,2.4318203688619366,4.14,,,104.93741457869764,,59.38293585653247,,45582.025993507,1.1645637388330465,,102.65986456114815,16.552133785478592,0.007933006127845754,,2.702321162318788,4.574251540772095,7783.982602170798,0.025814797317449845,,,,1.4159033733878612,1.1071661459285842,1.3985330456601108,-0.330435245009582,0.0,0.04952184489823708,,100.3143993038927,1.0150229703693725,,,0.0,0.025576398723679006,0.1932292685409731,,-5.644238564941784,0.007933006127845754,3.022571584713329,4.575475300059938,2.4318203688619366,-0.34201434307728107
2027-06-30,157.1152496492182,99.7880164095439,24952.58117358406,2.5325271675645578,4.14,,,104.61812653597724,,59.48455704285699,,46122.531231693625,1.1857859022405437,,103.01820836120397,16.66316935470564,0.0066858328746213225,,2.661658720954794,4.633514490361407,7988.0222646108605,0.02587509300141555,,,,1.6044067887029945,1.3214926646172298,-1.0759170185257183,-0.3192880427204017,0.0,0.8165868731614179,,100.07586293834663,1.0694987730070382,,,0.0,0.02563558461644888,0.2885577084660307,,3.382400013207021,0.0066858328746213225,2.653304114557753,4.574251540772095,2.5325271675645578,-0.330435245009582
2027-09-30,157.8614710395187,99.7556833104518,25112.421992962878,2.5541948249322877,4.14,,,104.30957232379002,,59.42178456267629,,46677.83290116459,1.203970499106921,,103.38006109982689,16.75724013144895,0.005629555509919726,,2.6187774072329675,4.561535380648493,8197.90696745357,0.025935671010481443,,,,1.747017048474131,1.3913997398644407,-0.3066040820342453,-0.308554212187218,0.0,1.164665317462421,,99.89018267564747,1.0353440723325003,,,0.0,0.025695045066758126,0.8080025732563945,,1.3985330456601108,0.005629555509919726,2.826414325683877,4.633514490361407,2.5541948249322877,-0.3192880427204017
2027-12-31,158.63897715843424,99.76248475084036,25273.6059599187,2.5780322488180962,4.14,,,104.01135615695834,,59.39789878122234,,47247.09328379618,1.2195518670220507,,103.74654014536334,16.83679858495669,0.004736471426666,,2.64294932810886,4.558979543402042,8413.818444509518,0.025996533332225624,,,,1.856024006758683,1.3999675084161556,0.33977624117151883,-0.2982161668316792,0.0,1.4159033733878612,,99.7880164095439,1.075983128916902,,,0.0,0.025754781989503428,1.1071661459285842,,-1.0759170185257183,0.004736471426666,2.740393181452009,4.561535380648493,2.5780322488180962,-0.308554212187218
2028-03-31,159.4425012343014,99.78077228162236,25436.064512576977,2.586925701950027,4.14,,,103.7230989551504,,59.41809615918762,,47829.60380905666,1.2329023539322304,,104.11601893729124,16.903983987611966,0.0039824500991909595,,2.5984466622187257,4.546687931401021,8635.944526572917,0.026057681972906366,,,,1.940417845827258,1.4184261613512605,0.05920943811215107,-0.28825720180793724,0.0,1.6044067887029945,,99.7556833104518,1.111467222695861,,,0.0,0.025814797317449845,1.3214926646172298,,-0.3066040820342453,0.0039824500991909595,2.6497761192193248,4.558979543402042,2.586925701950027,-0.2982161668316792
2028-06-30,160.26821811905037,99.79452002899205,25599.677613121275,2.593304616607206,4.14,,,103.44443751306392,,59.42323960391564,,48424.767243782764,1.2443411346288569,,104.48816594964623,16.960649774981956,0.0033466087750606555,,2.622029919137491,4.53019508737934,8864.479361021064,0.026119118957716125,,,,2.0067870412780353,1.426891043657319,-0.10308127350965313,-0.2786614420864879,0.0,1.747017048474131,,99.76248475084036,1.1404412880829495,,,0.0,0.02587509300141555,1.3913997398644407,,0.33977624117151883,0.0033466087750606555,2.7140898547285888,4.546687931401021,2.593304616607206,-0.28825720180793724
2028-09-30,161.11336482549987,99.79899243347775,25764.412155668942,2.5962854673625912,4.14,,,103.17502371901934,,59.416956516656725,,49032.08248239466,1.254141781527851,,104.86250394974483,17.00839276301217,0.002810972338348261,,2.6493918515177572,4.521153737175066,9099.623639867936,0.02618084633100004,,,,2.0599667319501247,1.4339736639219502,-0.008125043795126352,-0.2694137940445813,0.0,1.856024006758683,,99.78077228162236,1.1645637388330465,,,0.0,0.025935671010481443,1.3999675084161556,,0.05920943811215107,0.002810972338348261,2.702321162318788,4.53019508737934,2.5962854673625912,-0.2786614420864879
2028-12-31,161.97596266559657,99.7962765324724,25930.242111940523,2.5981102699123237,4.14,,,102.91452381872342,,59.416017474117815,,49651.1315303117,1.2625387635520458,,105.2387908479654,17.048582313945236,0.002360137357926284,,2.6133507069001527,4.511409857871009,9341.584836618253,0.02624286615644955,,,,2.1035092175548,1.4383618967063416,0.03050392904000443,-0.26049990029591186,0.0,1.940417845827258,,99.79452002899205,1.1857859022405437,,,0.0,0.025996533332225624,1.4184261613512605,,-0.10308127350965313,0.002360137357926284,2.661658720954794,4.521153737175066,2.5981102699123237,-0.2694137940445813
2029-03-31,162.85461326752036,99.79059484347388,26097.15998530578,2.599047790596387,4.14,,,102.66261772120181,,59.4179140693306,,50281.568343777944,1.2697330232672943,,105.61683629544213,17.082388227505522,0.001980953021787357,,2.628206306360356,4.502980621482355,9590.577452284313,0.02630518051738484,,,,2.1400266596450557,1.4414855403324767,-0.00030645521952310517,-0.2519060975216121,0.0,2.0067870412780353,,99.79899243347775,1.203970499106921,,,0.0,0.026057681972906366,1.426891043657319,,-0.008125043795126352,0.001980953021787357,2.6187774072329675,4.511409857871009,2.599047790596387,-0.26049990029591186
2029-06-30,163.7483485519288,99.78534449289805,26265.163361453764,2.599586441633117,4.14,,,102.41899834412673,,59.41802031807245,,50923.10924607138,1.27589676182569,,105.99652060576165,17.110806635119808,0.0016622263156040873,,2.6159264393458126,4.495987793235825,9846.823270942159,0.026367791516941352,,,,2.171441396006113,1.4435650606043904,-0.008783240156506888,-0.24361937707507764,0.0,2.0599667319501247,,99.7962765324724,1.2195518670220507,,,0.0,0.026119118957716125,1.4339736639219502,,0.03050392904000443,0.0016622263156040873,2.64294932810886,4.502980621482355,2.599586441633117,-0.2519060975216121
2029-09-30,164.6565202495505,99.78209590659462,26434.254504315362,2.599874371669042,4.14,,,102.18337099597171,,59.417463199500425,,51575.52468612014,1.2811775433745565,,106.3777608397871,17.134683529357016,0.0013944550357778418,,2.6032246112997712,4.489696152744207,10110.551625221515,0.026430701278327362,,,,2.199169155140046,1.4449939997317252,0.0008527579893113924,-0.2356273481550204,0.0,2.1035092175548,,99.79059484347388,1.2329023539322304,,,0.0,0.02618084633100004,1.4383618967063416,,-0.00030645521952310517,0.0013944550357778418,2.5984466622187257,4.495987793235825,2.599874371669042,-0.24361937707507764
2029-12-31,165.57871846820336,99.78088609442345,26604.437629779513,2.6000355682314735,4.14,,,101.95545279260733,,59.41748098029436,,52238.632143148156,1.2857018150829846,,106.76050287921989,17.154735802371537,0.0011695896688355134,,2.6094560299039835,4.484267409446546,10381.999672140702,0.02649391194508688,,,,2.2242533665595587,1.4459611508201853,0.002463150912435097,-0.22791820336438207,0.0,2.1400266596450557,,99.78534449289805,1.2443411346288569,,,0.0,0.02624286615644955,1.4414855403324767,,-0.008783240156506888,0.0011695896688355134,2.622029919137491,4.489696152744207,2.6000355682314735,-0.2356273481550204
2030-03-31,166.51471164193543,99.78098651253283,26775.71828748796,2.60012316498901,4.14,,,101.73497210613064,,59.41764036693247,,52912.290011863224,1.289577925526575,,107.14471106970059,17.17156982482,0.0009808235107406915,,2.604936441797542,4.479549965782847,10661.412679714784,0.026557425681275504,,,,2.247463735278199,1.446620470608062,-0.000460639526678186,-0.22048068647669083,0.0,2.171441396006113,,99.78209590659462,1.254141781527851,,,0.0,0.02630518051738484,1.4435650606043904,,0.0008527579893113924,0.0009808235107406915,2.6493918515177572,4.484267409446546,2.60012316498901,-0.22791820336438207
2030-06-30,167.46440224190886,99.78157872735365,26948.102702325585,2.600171685488495,4.14,,,101.52166804387836,,59.41762136297912,,53596.39232822019,1.2928987125742974,,107.53036275972912,17.185697693743997,0.0008224093905404573,,2.6008605297586858,4.475423367281972,10949.044324786497,0.026621244671785504,,,,2.2693686518625134,1.4470683992282796,-0.0006714378755767747,-0.21330406225227705,0.0,2.199169155140046,,99.78088609442345,1.2625387635520458,,,0.0,0.026367791516941352,1.4449939997317252,,0.002463150912435097,0.0008224093905404573,2.6133507069001527,4.479549965782847,2.600171685488495,-0.22048068647669083
2030-09-30,168.42779411921038,99.78211332990864,27121.597522783108,2.6001982327723105,4.14,,,101.3152899557171,,59.41757697458255,,54290.86421699427,1.2957437219303758,,107.91744405063686,17.197551332296303,0.0006895008097078659,,2.5968468009083776,4.471834148414534,11245.157002546654,0.026685371122555424,,,,2.290388418232192,1.4473732091133673,0.00019148424721393553,-0.2063780881612587,0.0,2.2242533665595587,,99.78098651253283,1.2697330232672943,,,0.0,0.026430701278327362,1.4459611508201853,,-0.000460639526678186,0.0006895008097078659,2.628206306360356,4.475423367281972,2.6001982327723105,-0.21330406225227705
2030-12-31,169.40496844013478,99.78237532719305,27296.20964181131,2.6002128729737395,4.14,,,101.11559696784718,,59.41758632628632,,54995.65796009416,1.2981811088564,,108.30594706556813,17.207494649470398,0.000578015065360038,,2.5967197627832133,4.468704648106334,11550.022148232798,0.02674980726081344,,,,2.310834391840144,1.447580467185161,0.0001772979773440042,-0.1996929878699234,0.0,2.247463735278199,,99.78157872735365,1.27589676182569,,,0.0,0.02649391194508688,1.446620470608062,,-0.0006714378755767747,0.000578015065360038,2.6159264393458126,4.471834148414534,2.6002128729737395,-0.2063780881612587
